,loss,AUC,NPV,accuracy,f1-score,fβ-score,precision (PPV),recall (sensitivity),specificity
0,0.47970050573349,0.5030304789543152,0.6724465489387512,0.7383096218109131,0.17281806468963623,0.1972869634628296,0.21157342195510864,0.2328794002532959,0.7665334939956665
1,0.465864360332489,0.5749334096908569,0.8244593143463135,0.7587964534759521,0.18411745131015778,0.20616264641284943,0.2700437605381012,0.23298493027687073,0.8003029823303223
2,0.457154780626297,0.5910448431968689,0.8519155979156494,0.7735530138015747,0.2587236166000366,0.26760628819465637,0.3167865574359894,0.2854468822479248,0.8142038583755493
3,0.44248825311660767,0.6455017924308777,0.8593899011611938,0.7738860845565796,0.2971803843975067,0.31924837827682495,0.3236278295516968,0.3416447937488556,0.8086440563201904
4,0.4283369183540344,0.6806751489639282,0.8708382248878479,0.7844395637512207,0.3294581174850464,0.3610280156135559,0.34930771589279175,0.38920682668685913,0.8165398836135864
5,0.4245031177997589,0.6887678503990173,0.8751629590988159,0.7906752228736877,0.3178434371948242,0.3477621078491211,0.34384170174598694,0.37404125928878784,0.8254936337471008
6,0.4197569787502289,0.7000219225883484,0.8732274770736694,0.791077196598053,0.32603874802589417,0.35934096574783325,0.3596896827220917,0.38773101568222046,0.8268042206764221
7,0.4123840034008026,0.7131652235984802,0.8770633935928345,0.7969797849655151,0.33817875385284424,0.3680705726146698,0.34892088174819946,0.39445823431015015,0.8346918225288391
8,0.39027681946754456,0.7546703815460205,0.8868295550346375,0.8091065287590027,0.3548447787761688,0.3872199058532715,0.39714282751083374,0.4161810874938965,0.8486448526382446
9,0.39332181215286255,0.7497122883796692,0.8874790072441101,0.8113688230514526,0.37080639600753784,0.3923308849334717,0.38140714168548584,0.41349270939826965,0.8496812582015991
10,0.3667955994606018,0.7880255579948425,0.8950029015541077,0.82253098487854,0.4280094504356384,0.4478297233581543,0.40930113196372986,0.4652433395385742,0.8595391511917114
11,0.354424387216568,0.8062157034873962,0.8994020819664001,0.8300184011459351,0.4529770016670227,0.47161412239074707,0.42777708172798157,0.4858686923980713,0.865127682685852
12,0.33770936727523804,0.8259215354919434,0.9097767472267151,0.8363114595413208,0.48204901814460754,0.509225606918335,0.44398146867752075,0.5296132564544678,0.8636047840118408
13,0.32714900374412537,0.8373983502388,0.9138359427452087,0.844177782535553,0.4993155300617218,0.5232552289962769,0.49450838565826416,0.5417323708534241,0.8710464835166931
14,0.3146289885044098,0.8510441184043884,0.9191309213638306,0.8519637584686279,0.5318267345428467,0.5506477355957031,0.5541360378265381,0.5671010613441467,0.8768448233604431
15,0.306709349155426,0.8592724204063416,0.9207119941711426,0.8568787574768066,0.5382360816001892,0.5567654371261597,0.5627365708351135,0.57264643907547,0.882270097732544
16,0.29762551188468933,0.8701726198196411,0.9241910576820374,0.8613114356994629,0.566082239151001,0.5789201259613037,0.5811516046524048,0.5914419889450073,0.8853238224983215
17,0.290463387966156,0.8793193697929382,0.9284603595733643,0.8654455542564392,0.6054641008377075,0.6173418164253235,0.6046839952468872,0.6287151575088501,0.8860411047935486
18,0.28002655506134033,0.8923449516296387,0.9332935810089111,0.8701997995376587,0.6483665704727173,0.666100800037384,0.6258043050765991,0.6799441576004028,0.8872910737991333
19,0.2690933346748352,0.9035953879356384,0.9370964169502258,0.8752641081809998,0.6812671422958374,0.7047289609909058,0.6479039192199707,0.7220995426177979,0.8895740509033203
