,loss,AUC,NPV,accuracy,f1-score,fβ-score,precision (PPV),recall (sensitivity),specificity
0,0.46407461166381836,0.5897528529167175,0.8485867977142334,0.7470142841339111,0.25570085644721985,0.26971060037612915,0.28559404611587524,0.2936477065086365,0.7741519212722778
1,0.3709328770637512,0.7852988839149475,0.8955395221710205,0.8220027685165405,0.4393465220928192,0.45624324679374695,0.4762563407421112,0.47419217228889465,0.8556108474731445
2,0.31807923316955566,0.8521209955215454,0.9180117845535278,0.8492649793624878,0.5207701325416565,0.5448679327964783,0.5398399829864502,0.5640924572944641,0.8738222122192383
3,0.29670795798301697,0.8749938011169434,0.9262620210647583,0.8601056337356567,0.5927046537399292,0.6070458889007568,0.5954792499542236,0.6207626461982727,0.8805774450302124
4,0.2788996398448944,0.8974148035049438,0.9336889982223511,0.8682820796966553,0.6564391255378723,0.6814563870429993,0.620684027671814,0.6999418139457703,0.8838368654251099
5,0.26263877749443054,0.9116820693016052,0.9387060403823853,0.8762862086296082,0.6930996179580688,0.7227035760879517,0.650216817855835,0.7443768978118896,0.8892170190811157
6,0.251779705286026,0.9191263318061829,0.9430503249168396,0.88182133436203,0.7097617387771606,0.7423447966575623,0.6626204252243042,0.7662177085876465,0.8926115036010742
7,0.24388742446899414,0.9246105551719666,0.9444708824157715,0.8852893710136414,0.7203236818313599,0.7521091103553772,0.674103856086731,0.7753168940544128,0.8956598043441772
8,0.23833583295345306,0.9279605746269226,0.9462047815322876,0.887057900428772,0.7271313667297363,0.7602699995040894,0.679443359375,0.784648060798645,0.896340548992157
9,0.23340053856372833,0.9310083389282227,0.9478062391281128,0.8900207281112671,0.7341280579566956,0.7672916650772095,0.6859661936759949,0.791528582572937,0.898830771446228
10,0.23035039007663727,0.9329096674919128,0.9485056400299072,0.8913297653198242,0.7380591630935669,0.7704179883003235,0.6911283731460571,0.794090747833252,0.8999434113502502
11,0.22731497883796692,0.9345378875732422,0.9497933387756348,0.893132746219635,0.7432678937911987,0.7769746780395508,0.6941971778869629,0.8015754222869873,0.9010659456253052
12,0.22454436123371124,0.9363378882408142,0.9507849216461182,0.8942466974258423,0.7450031638145447,0.7784349918365479,0.6962441205978394,0.8028123378753662,0.9019441604614258
13,0.22108270227909088,0.9386159181594849,0.952283501625061,0.8959347605705261,0.7510435581207275,0.7855128049850464,0.7007997035980225,0.8106513023376465,0.9026666879653931
14,0.2187155932188034,0.9398099780082703,0.9531276226043701,0.8983004093170166,0.7562944293022156,0.7900163531303406,0.7070001363754272,0.8145678043365479,0.9051756858825684
15,0.21678026020526886,0.9408352971076965,0.9532235860824585,0.8987597823143005,0.756248414516449,0.789505124092102,0.7075963020324707,0.8136943578720093,0.9056533575057983
16,0.21461685001850128,0.9420914053916931,0.9541141986846924,0.8995980620384216,0.758980929851532,0.7926744222640991,0.7098636031150818,0.817253828048706,0.9061017632484436
17,0.21250054240226746,0.9435731768608093,0.9542466402053833,0.9004478454589844,0.7609399557113647,0.794213056564331,0.7120234370231628,0.8183331489562988,0.9069965481758118
18,0.2100481539964676,0.9443719983100891,0.9549737572669983,0.9013436436653137,0.762191891670227,0.7957855463027954,0.7132079601287842,0.8202824592590332,0.9076991677284241
19,0.20848606526851654,0.945544421672821,0.9554024934768677,0.9027445912361145,0.7662991881370544,0.7988574504852295,0.7184126377105713,0.822448194026947,0.9089035987854004
