,loss,AUC,NPV,accuracy,f1-score,fβ-score,precision (PPV),recall (sensitivity),specificity
0,0.3652375638484955,0.7949705123901367,0.897652804851532,0.8139296770095825,0.4472126066684723,0.47302383184432983,0.4393901228904724,0.49381375312805176,0.8421558141708374
1,0.31877174973487854,0.8520346879959106,0.9203752279281616,0.8465434312820435,0.5473209023475647,0.5670732259750366,0.5438857078552246,0.584665060043335,0.8680267333984375
2,0.28803861141204834,0.8905404210090637,0.9320635795593262,0.8607717156410217,0.6391030550003052,0.6697255373001099,0.5951741337776184,0.6923074722290039,0.8754942417144775
3,0.2678917944431305,0.9071678519248962,0.9390398263931274,0.8689711093902588,0.6788324117660522,0.7166202664375305,0.6253527998924255,0.7447450160980225,0.8785386681556702
4,0.25745153427124023,0.9150152206420898,0.9430009722709656,0.8744602203369141,0.6941823959350586,0.7349907159805298,0.6363682746887207,0.7653611898422241,0.8821757435798645
5,0.2491617202758789,0.9202852249145508,0.9453427195549011,0.8809829950332642,0.7119135856628418,0.7487035989761353,0.6592616438865662,0.7758771777153015,0.8887401223182678
6,0.24201425909996033,0.926239013671875,0.9475216865539551,0.8825907707214355,0.7176436185836792,0.7583946585655212,0.659648597240448,0.7886274456977844,0.8886952996253967
7,0.24003882706165314,0.9266127943992615,0.9485572576522827,0.8854157328605652,0.7233372926712036,0.7604329586029053,0.6698247194290161,0.7876856327056885,0.8916975855827332
8,0.2322823852300644,0.932010293006897,0.9502987861633301,0.8879420757293701,0.7340810894966125,0.7729860544204712,0.6782268285751343,0.8016807436943054,0.8927925229072571
9,0.22998736798763275,0.9334339499473572,0.9505352973937988,0.8892512321472168,0.7357494831085205,0.7737839818000793,0.6806572079658508,0.8016484975814819,0.8948062658309937
10,0.22673791646957397,0.9354007840156555,0.9518187046051025,0.8911346197128296,0.741767942905426,0.7792829275131226,0.6873317360877991,0.8067314028739929,0.8957634568214417
11,0.2251512110233307,0.9362665414810181,0.9518240094184875,0.8923977613449097,0.7432198524475098,0.779861330986023,0.6897451877593994,0.8065613508224487,0.8978246450424194
12,0.22224000096321106,0.9377347826957703,0.9523482918739319,0.8944762945175171,0.7480149269104004,0.7835972309112549,0.6958599090576172,0.8094427585601807,0.9002069234848022
13,0.2189718782901764,0.9391199350357056,0.9540565013885498,0.894809365272522,0.7506225109100342,0.7874482870101929,0.6968909502029419,0.814297080039978,0.8993133306503296
14,0.21765708923339844,0.9405091404914856,0.9540393352508545,0.8964860439300537,0.7550027370452881,0.7909111976623535,0.7026362419128418,0.8171169757843018,0.9015450477600098
15,0.21612562239170074,0.9416508674621582,0.9539371728897095,0.8960381746292114,0.7517441511154175,0.7880147695541382,0.6988015174865723,0.8144475817680359,0.9009342789649963
16,0.21408456563949585,0.9424948692321777,0.9546692967414856,0.8981396555900574,0.7581079006195068,0.7923003435134888,0.7080613374710083,0.8171800374984741,0.9030768871307373
17,0.21072199940681458,0.9446135759353638,0.9552066922187805,0.8988860845565796,0.7604823112487793,0.795667827129364,0.7089430093765259,0.821257472038269,0.9035404324531555
18,0.2105555236339569,0.945071816444397,0.9568846821784973,0.8995751142501831,0.7626556754112244,0.8003922700881958,0.7077780961990356,0.8279801607131958,0.9029164910316467
19,0.20822679996490479,0.9458634257316589,0.9562393426895142,0.900378942489624,0.7639406323432922,0.8005696535110474,0.7102394700050354,0.8271795511245728,0.9047761559486389
