,loss,AUC,NPV,accuracy,f1-score,fβ-score,precision (PPV),recall (sensitivity),specificity
0,0.4639227092266083,0.5905398726463318,0.8474054336547852,0.7475883960723877,0.25605717301368713,0.2692490816116333,0.29278266429901123,0.2932577431201935,0.775522768497467
1,0.37658265233039856,0.7786383032798767,0.8915384411811829,0.8165135383605957,0.4285472631454468,0.44328901171684265,0.4607990086078644,0.4592171013355255,0.8509607315063477
2,0.3191416263580322,0.8543001413345337,0.9174773693084717,0.8462792634963989,0.5610257387161255,0.5779377222061157,0.5554746389389038,0.5930991172790527,0.8694380521774292
3,0.29080814123153687,0.8868151903152466,0.9289558529853821,0.8628731966018677,0.6384782195091248,0.6596866846084595,0.609096109867096,0.6755552291870117,0.8804490566253662
4,0.27260908484458923,0.9032077789306641,0.9357677102088928,0.8720027208328247,0.6795626282691956,0.7060298919677734,0.6409422159194946,0.7253197431564331,0.885801374912262
5,0.25607845187187195,0.9156692624092102,0.9419337511062622,0.8802021741867065,0.706173300743103,0.7369801998138428,0.6614554524421692,0.7595012187957764,0.891019880771637
6,0.24700596928596497,0.9219633340835571,0.9435927867889404,0.8832108974456787,0.7150620222091675,0.7466844320297241,0.6689350008964539,0.7697291374206543,0.8932703733444214
7,0.23917393386363983,0.92726069688797,0.9470959901809692,0.8881258964538574,0.7287251353263855,0.7620145678520203,0.6805599927902222,0.7864160537719727,0.8969106674194336
8,0.23482371866703033,0.9303756952285767,0.9485910534858704,0.8900895714759827,0.7334374189376831,0.7665143609046936,0.6851597428321838,0.7906059622764587,0.8981127142906189
9,0.22918277978897095,0.9330177307128906,0.9498963952064514,0.892547070980072,0.7406926155090332,0.773810863494873,0.6924363374710083,0.7979679107666016,0.9003872871398926
10,0.22612795233726501,0.9350361824035645,0.9514498710632324,0.894970178604126,0.7465775012969971,0.7794570922851562,0.698561429977417,0.8034006357192993,0.9022296667098999
11,0.22379593551158905,0.9365041851997375,0.9517254829406738,0.8955787420272827,0.746329665184021,0.7790301442146301,0.6984848976135254,0.8028131723403931,0.903068482875824
12,0.2213159203529358,0.9379743933677673,0.9519121646881104,0.8956592082977295,0.7491181492805481,0.7826133370399475,0.7001171112060547,0.8069797158241272,0.9027180671691895
13,0.21741671860218048,0.9411425590515137,0.952857494354248,0.897829532623291,0.7528198957443237,0.785940408706665,0.7044292688369751,0.8100677728652954,0.9049729108810425
14,0.21701492369174957,0.9411823153495789,0.9538875818252563,0.8981281518936157,0.7562986612319946,0.792087197303772,0.7041781544685364,0.8182054162025452,0.9039496779441833
15,0.21312949061393738,0.9429936408996582,0.9544950127601624,0.900252640247345,0.7601656913757324,0.7933284044265747,0.7114561796188354,0.8173893094062805,0.9066547155380249
16,0.21031667292118073,0.9446906447410583,0.9550247192382812,0.9011253714561462,0.7622280120849609,0.7960295677185059,0.7125517129898071,0.820541262626648,0.9071224927902222
17,0.20991769433021545,0.9446649551391602,0.9549546837806702,0.9016880989074707,0.7625085115432739,0.7959083318710327,0.7135159969329834,0.8201653361320496,0.908374547958374
18,0.20839746296405792,0.9456813931465149,0.9552410840988159,0.9027905464172363,0.7649950981140137,0.7975292801856995,0.7168964147567749,0.8210257887840271,0.9096203446388245
19,0.2059037685394287,0.9470975995063782,0.956545889377594,0.9037207365036011,0.7676363587379456,0.8012208938598633,0.718073844909668,0.8255084753036499,0.9096469283103943
