,loss,AUC,NPV,accuracy,f1-score,fβ-score,precision (PPV),recall (sensitivity),specificity
0,0.42772236466407776,0.7034203410148621,0.8686456680297852,0.7862769961357117,0.34509214758872986,0.35991963744163513,0.35948580503463745,0.37545594573020935,0.825490415096283
1,0.3702813684940338,0.7948002815246582,0.8967416286468506,0.8140674829483032,0.46865177154541016,0.4821203947067261,0.4685586094856262,0.4958997368812561,0.8440304398536682
2,0.3515246510505676,0.8227657675743103,0.905654788017273,0.8231281042098999,0.5147985219955444,0.5319546461105347,0.4988695979118347,0.5469380021095276,0.8484370708465576
3,0.344233900308609,0.8315842747688293,0.9092968702316284,0.8258497714996338,0.5352544188499451,0.5560271739959717,0.5112864971160889,0.5731440782546997,0.8480711579322815
4,0.3434140980243683,0.8336727023124695,0.9095646739006042,0.8279627561569214,0.5404297113418579,0.5612860321998596,0.5146626830101013,0.5779711008071899,0.8513302803039551
5,0.34248292446136475,0.8344362378120422,0.9094715714454651,0.8262861967086792,0.5363013744354248,0.5578068494796753,0.5099213123321533,0.5750572085380554,0.8490142822265625
6,0.3302501142024994,0.8484039306640625,0.9155964851379395,0.8349792957305908,0.5650376081466675,0.5892630219459534,0.5340163707733154,0.6082397699356079,0.8551414608955383
7,0.4145229160785675,0.7268640995025635,0.8753283023834229,0.7888148427009583,0.38145652413368225,0.3958562910556793,0.39631906151771545,0.41177040338516235,0.8239765167236328
8,0.36603525280952454,0.8038519024848938,0.8994057178497314,0.8136656284332275,0.4852409362792969,0.5027185678482056,0.47057485580444336,0.5184351205825806,0.8408026695251465
9,0.3538986146450043,0.8203840255737305,0.9056333899497986,0.8201768398284912,0.5167863368988037,0.5374329686164856,0.4943718910217285,0.554823637008667,0.8434901237487793
10,0.342071533203125,0.8353558778762817,0.9105895757675171,0.8278594017028809,0.5372159481048584,0.5590137243270874,0.5106171369552612,0.5765404105186462,0.8504947423934937
11,0.33610183000564575,0.8429973721504211,0.9136185050010681,0.8317179679870605,0.5576457977294922,0.5814932584762573,0.5271934270858765,0.6003193855285645,0.8522788286209106
12,0.3323076069355011,0.8475942611694336,0.9152166247367859,0.8336702585220337,0.5665366649627686,0.5910419225692749,0.5350816249847412,0.6103125810623169,0.8534858226776123
13,0.32528531551361084,0.854966938495636,0.9176542162895203,0.8377469182014465,0.5865845084190369,0.6116132736206055,0.5535109043121338,0.631010890007019,0.8560826778411865
14,0.31715884804725647,0.8632898330688477,0.920376181602478,0.8410427570343018,0.6030469536781311,0.6316863298416138,0.5645690560340881,0.6536732912063599,0.8574569225311279
15,0.30805298686027527,0.8710528612136841,0.9245513677597046,0.8459921479225159,0.6196877956390381,0.6513910293579102,0.5764583349227905,0.6755248308181763,0.8608337044715881
16,0.3021242022514343,0.8764802813529968,0.9260287284851074,0.8504363894462585,0.6309443116188049,0.6614445447921753,0.5892134308815002,0.6845731735229492,0.8654230237007141
17,0.2944917678833008,0.8827623724937439,0.9297643303871155,0.853732168674469,0.6447249054908752,0.6792869567871094,0.5971305966377258,0.705432116985321,0.8661435842514038
18,0.2878665328025818,0.8886186480522156,0.9308023452758789,0.8568328619003296,0.6542611122131348,0.687193751335144,0.6085735559463501,0.7119789719581604,0.869271457195282
19,0.2824888527393341,0.8923748135566711,0.9331648349761963,0.8609784841537476,0.662489116191864,0.6947591304779053,0.6174336671829224,0.7189494371414185,0.8732872009277344
