,loss,AUC,NPV,accuracy,f1-score,fβ-score,precision (PPV),recall (sensitivity),specificity
0,0.40404146909713745,0.7349587082862854,0.8763872385025024,0.7960726022720337,0.3705224096775055,0.3840707242488861,0.39819368720054626,0.3989286422729492,0.8345083594322205
1,0.3547360599040985,0.816683292388916,0.9030391573905945,0.8209806680679321,0.49945467710494995,0.5150553584098816,0.48775848746299744,0.5291637182235718,0.8486820459365845
2,0.3384804129600525,0.8385530710220337,0.9104782342910767,0.8291455507278442,0.541817307472229,0.5638359785079956,0.5137679576873779,0.5812045335769653,0.8528203964233398
3,0.3272152245044708,0.8513580560684204,0.9165476560592651,0.8356108665466309,0.5686782598495483,0.5953611731529236,0.5334640145301819,0.6160253286361694,0.8558459281921387
4,0.31649231910705566,0.8630319833755493,0.9200077056884766,0.8412379026412964,0.5902575254440308,0.6184478998184204,0.5523743629455566,0.6400497555732727,0.859745442867279
5,0.30964019894599915,0.8699954152107239,0.922622561454773,0.8444763422012329,0.6022355556488037,0.6327071189880371,0.560704231262207,0.6558822989463806,0.8617863655090332
6,0.3024059534072876,0.8771314024925232,0.9263368248939514,0.8486219644546509,0.6162346601486206,0.6485791802406311,0.572100043296814,0.6731839179992676,0.8638020753860474
7,0.29643285274505615,0.8829259872436523,0.928030252456665,0.8525149822235107,0.6294469833374023,0.6625296473503113,0.583763599395752,0.6875112056732178,0.8672065138816833
8,0.29150232672691345,0.8872141242027283,0.9300677180290222,0.8562241792678833,0.6391782760620117,0.6719167232513428,0.5938802361488342,0.6965776681900024,0.8702676296234131
9,0.28360769152641296,0.8934141397476196,0.9330719113349915,0.8594396114349365,0.6482006311416626,0.6825183629989624,0.5999694466590881,0.708155632019043,0.872307538986206
10,0.2770732045173645,0.8988515734672546,0.9349621534347534,0.8630340099334717,0.6598923206329346,0.6940414905548096,0.6117516756057739,0.7195101976394653,0.8753265142440796
11,0.27223148941993713,0.9027313590049744,0.9366527795791626,0.86528480052948,0.6674709916114807,0.702663004398346,0.6174113750457764,0.7287644147872925,0.876645565032959
12,0.26349443197250366,0.9094762802124023,0.9397788047790527,0.8711414337158203,0.6842731237411499,0.7185624837875366,0.6351688504219055,0.7438760995864868,0.8816639184951782
13,0.253814697265625,0.9162217974662781,0.9421902894973755,0.875585675239563,0.6936755776405334,0.7282857298851013,0.6437737345695496,0.7537140250205994,0.8855994939804077
14,0.244929239153862,0.9223060607910156,0.944593071937561,0.8799839019775391,0.7086206078529358,0.7440906763076782,0.6574010848999023,0.7701256275177002,0.8891019225120544
15,0.23668336868286133,0.9277717471122742,0.9481576085090637,0.8858175873756409,0.7238368988037109,0.759678304195404,0.6718101501464844,0.7858932614326477,0.8937839865684509
16,0.22616620361804962,0.9340362548828125,0.9503665566444397,0.8906522393226624,0.7344714999198914,0.7688626050949097,0.6840864419937134,0.7938542366027832,0.8986529111862183
17,0.21627090871334076,0.9402170181274414,0.9536640644073486,0.89606112241745,0.7483786344528198,0.7825399041175842,0.6982854604721069,0.8073536157608032,0.9027987718582153
18,0.20584122836589813,0.9458875060081482,0.9566296935081482,0.9019062519073486,0.7624770402908325,0.7959966659545898,0.7129650712013245,0.8202149271965027,0.9079028367996216
19,0.1936264932155609,0.9524946212768555,0.9601788520812988,0.9086931347846985,0.7792167663574219,0.8128294348716736,0.729233980178833,0.8369957208633423,0.9139577150344849
