,loss,AUC,NPV,accuracy,f1-score,fβ-score,precision (PPV),recall (sensitivity),specificity
0,0.39060962200164795,0.7743828296661377,0.8820022344589233,0.7905144691467285,0.46787458658218384,0.48832911252975464,0.4471842050552368,0.5060451030731201,0.82110196352005
1,0.3547312617301941,0.8188749551773071,0.9023675918579102,0.8082912564277649,0.5434457659721375,0.5799336433410645,0.4985668957233429,0.6095575094223022,0.8269801139831543
2,0.3455623686313629,0.8295559883117676,0.9082096219062805,0.8164216876029968,0.5634655952453613,0.5993302464485168,0.5193807482719421,0.6282967329025269,0.8332117795944214
3,0.3372030258178711,0.8380829095840454,0.9113034009933472,0.8198897838592529,0.5755466222763062,0.6138059496879578,0.527919352054596,0.6445783376693726,0.8349353671073914
4,0.3329046368598938,0.8438620567321777,0.9144998788833618,0.8241732120513916,0.5873770713806152,0.6266238689422607,0.537713885307312,0.657934308052063,0.838004469871521
5,0.3265513479709625,0.8504911661148071,0.9161836504936218,0.8273771405220032,0.5950741767883301,0.6331384181976318,0.546502411365509,0.6633536219596863,0.8408532738685608
6,0.31955239176750183,0.857541561126709,0.9188514351844788,0.8330960273742676,0.6068016886711121,0.6435141563415527,0.5588300824165344,0.6722298860549927,0.8464030027389526
7,0.3142778277397156,0.8632612228393555,0.9205335378646851,0.8379306197166443,0.6127110719680786,0.6487220525741577,0.5653160810470581,0.6767070293426514,0.8517696857452393
8,0.30753302574157715,0.870214581489563,0.9237743616104126,0.8425586223602295,0.624915361404419,0.6614093780517578,0.5766841173171997,0.6896712779998779,0.8552305698394775
9,0.3037607967853546,0.8736478090286255,0.9248300790786743,0.8472208976745605,0.6347057819366455,0.6678828001022339,0.5901057720184326,0.6932877898216248,0.8610305190086365
10,0.298046737909317,0.8784432411193848,0.9268612861633301,0.848242998123169,0.6404411792755127,0.6768119931221008,0.5913349390029907,0.7046810388565063,0.8600828647613525
11,0.2941191792488098,0.882310688495636,0.9285905361175537,0.852055549621582,0.6475739479064941,0.6832237243652344,0.5990958213806152,0.7103815078735352,0.8642144203186035
12,0.28775861859321594,0.8879050612449646,0.931079089641571,0.854685366153717,0.6543480157852173,0.6912219524383545,0.6038441061973572,0.719231128692627,0.8656812906265259
13,0.2831847071647644,0.8917960524559021,0.9317215085029602,0.8573955297470093,0.6610596179962158,0.696166455745697,0.6125112771987915,0.7226642370223999,0.8685659170150757
14,0.2800935208797455,0.89387446641922,0.9339106678962708,0.8595544099807739,0.6670737266540527,0.7040102481842041,0.615881621837616,0.7318737506866455,0.8697857856750488
15,0.27463194727897644,0.8985540270805359,0.9352234601974487,0.8638952970504761,0.6754751801490784,0.7097142934799194,0.6276475787162781,0.7353764772415161,0.8748247027397156
16,0.2716462016105652,0.900953471660614,0.9364209175109863,0.8647565245628357,0.6771506071090698,0.7125507593154907,0.6276476383209229,0.7390817403793335,0.8750187158584595
17,0.2679707407951355,0.9036650061607361,0.9378679990768433,0.8672714233398438,0.6876230239868164,0.7230269312858582,0.6374307870864868,0.7493566870689392,0.8766873478889465
18,0.2626538872718811,0.9077917337417603,0.9400988817214966,0.8710725903511047,0.695260763168335,0.7305973768234253,0.6454663276672363,0.7569634914398193,0.8799976110458374
19,0.2570314407348633,0.9121910333633423,0.9413644075393677,0.8735301494598389,0.7017866969108582,0.7367390990257263,0.6521075963973999,0.7626856565475464,0.8823864459991455
